"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2004-01-27","105.62","106.34","106.42","105.42","","-0.66%"
"2004-01-26","106.32","106.60","106.75","105.77","","-0.38%"
"2004-01-23","106.73","106.80","106.83","106.70","","0.61%"
"2004-01-22","106.08","106.91","107.04","105.90","","-0.83%"
"2004-01-21","106.97","107.07","107.31","106.57","","-0.06%"
"2004-01-20","107.03","107.22","107.93","106.93","","-0.21%"
"2004-01-19","107.25","106.62","107.52","106.44","","0.56%"
"2004-01-16","106.65","106.34","107.01","105.69","","0.26%"
"2004-01-15","106.37","106.17","106.53","105.97","","0.08%"
"2004-01-14","106.29","106.19","106.37","105.92","","0.06%"
"2004-01-13","106.23","106.64","106.74","106.07","","-0.45%"
"2004-01-12","106.71","106.64","106.77","106.35","","0.09%"
"2004-01-09","106.61","106.13","108.27","106.11","","0.40%"
"2004-01-08","106.19","106.15","106.26","106.08","","-0.04%"
"2004-01-07","106.23","106.17","106.45","105.88","","0.02%"
"2004-01-06","106.21","106.26","106.43","106.03","","-0.06%"
"2004-01-05","106.27","107.04","107.39","106.01","","-0.74%"
"2004-01-02","107.06","107.43","107.53","106.63","","-0.38%"
"2004-01-01","107.47","107.26","107.48","107.14","","0.09%"
"2003-12-31","107.37","107.00","107.78","106.82","","0.28%"
"2003-12-30","107.07","107.10","107.16","106.86","","-0.03%"
"2003-12-29","107.10","107.33","107.41","106.83","","-0.36%"
"2003-12-26","107.49","107.21","107.53","106.90","","0.22%"
"2003-12-25","107.25","107.35","107.39","107.08","","-0.09%"
"2003-12-24","107.35","107.38","107.59","107.09","","-0.06%"
"2003-12-23","107.41","107.51","107.59","107.23","","-0.14%"
"2003-12-22","107.56","107.64","107.97","107.25","","-0.23%"
"2003-12-19","107.81","107.63","108.03","107.50","","0.25%"
"2003-12-18","107.54","107.38","108.14","107.30","","0.04%"
"2003-12-17","107.50","107.48","107.88","107.19","","-0.04%"
"2003-12-16","107.54","107.61","107.87","107.35","","-0.11%"
"2003-12-15","107.66","108.31","108.40","107.33","","-0.08%"
"2003-12-12","107.75","107.95","108.09","107.61","","-0.29%"
"2003-12-11","108.06","108.37","108.48","107.90","","-0.18%"
"2003-12-10","108.26","106.99","108.76","106.99","","1.21%"
"2003-12-09","106.97","107.36","107.61","106.75","","-0.34%"
"2003-12-08","107.33","107.64","107.80","107.08","","-0.33%"
"2003-12-05","107.69","108.19","108.41","107.50","","-0.50%"
"2003-12-04","108.23","108.24","108.52","107.92","","0.01%"
"2003-12-03","108.22","108.60","108.83","108.08","","-0.33%"
"2003-12-02","108.58","109.39","109.85","108.55","","-0.78%"
"2003-12-01","109.43","109.66","110.04","109.05","","-0.18%"
"2003-11-28","109.63","109.08","109.68","109.06","","0.47%"
"2003-11-27","109.12","109.01","109.32","108.86","","0.08%"
"2003-11-26","109.03","109.41","109.80","108.82","","-0.34%"
"2003-11-25","109.40","109.32","110.08","109.22","","-0.01%"
"2003-11-24","109.41","108.73","109.52","108.73","","0.59%"
"2003-11-21","108.77","108.97","109.42","108.64","","-0.17%"
"2003-11-20","108.96","109.27","109.36","108.60","","-0.28%"
"2003-11-19","109.27","107.95","109.42","107.51","","1.11%"
"2003-11-18","108.07","108.89","109.13","107.92","","-0.79%"
"2003-11-17","108.93","108.23","109.77","108.19","","0.54%"
"2003-11-14","108.34","108.14","108.56","107.94","","0.20%"
"2003-11-13","108.12","108.85","108.90","108.00","","-0.66%"
"2003-11-12","108.84","108.70","109.21","108.41","","0.13%"
"2003-11-11","108.70","108.83","109.15","108.36","","0.01%"
"2003-11-10","108.69","109.30","109.69","107.83","","-0.59%"
"2003-11-07","109.34","110.20","110.42","109.02","","-0.85%"
"2003-11-06","110.28","109.88","110.32","109.80","","0.36%"
"2003-11-05","109.88","109.55","110.11","109.44","","0.31%"
"2003-11-04","109.54","110.94","111.04","109.35","","-1.32%"
"2003-11-03","111.01","109.88","111.52","109.68","","0.99%"
"2003-10-31","109.92","108.69","110.25","108.59","","1.07%"
"2003-10-30","108.76","108.34","108.92","107.94","","0.39%"
"2003-10-29","108.34","108.21","108.37","107.82","","0.10%"
"2003-10-28","108.23","108.45","108.67","108.16","","-0.28%"
"2003-10-27","108.53","109.31","109.35","108.24","","-0.57%"
"2003-10-24","109.15","109.47","110.03","108.98","","-0.29%"
"2003-10-23","109.47","109.47","109.56","109.30","","0.43%"
"2003-10-22","109.00","109.49","109.72","108.77","","-0.44%"
"2003-10-21","109.48","110.40","110.45","109.38","","-0.84%"
"2003-10-20","110.41","108.84","110.61","108.78","","1.00%"
"2003-10-17","109.32","109.85","110.05","109.25","","-0.51%"
"2003-10-16","109.88","109.61","110.34","109.15","","0.32%"
"2003-10-15","109.53","108.84","109.85","108.74","","0.58%"
"2003-10-14","108.90","108.89","110.28","108.63","","-0.01%"
"2003-10-13","108.91","108.55","109.06","108.28","","0.23%"
"2003-10-10","108.66","109.06","109.33","108.23","","-0.47%"
"2003-10-09","109.17","109.53","109.64","108.84","","-0.37%"
"2003-10-08","109.57","109.90","110.06","109.35","","-0.34%"
"2003-10-07","109.94","110.97","111.15","109.32","","-0.92%"
"2003-10-06","110.96","110.97","111.39","110.76","","0.05%"
"2003-10-03","110.91","110.74","111.14","110.22","","0.20%"
"2003-10-02","110.69","110.54","111.34","110.53","","0.08%"
"2003-10-01","110.60","111.45","111.56","110.52","","-0.82%"
"2003-09-30","111.52","110.86","112.12","110.07","","0.61%"
"2003-09-29","110.84","111.65","111.83","110.69","","-0.69%"
"2003-09-26","111.61","112.12","112.35","111.57","","-0.46%"
"2003-09-25","112.13","111.93","112.38","111.42","","0.27%"
"2003-09-24","111.83","112.34","112.39","111.21","","-0.40%"
"2003-09-23","112.28","112.28","112.34","110.85","","0.00%"
"2003-09-22","112.28","112.38","112.72","111.35","","-1.60%"
"2003-09-19","114.10","115.25","115.52","113.53","","-1.05%"
"2003-09-18","115.31","116.04","116.20","114.72","","-0.65%"
"2003-09-17","116.06","116.22","116.53","115.82","","-0.10%"
"2003-09-16","116.18","117.40","117.47","115.99","","-1.07%"
"2003-09-15","117.44","117.27","117.72","117.22","","0.11%"
"2003-09-12","117.31","117.08","117.54","116.69","","0.18%"
"2003-09-11","117.10","117.09","117.30","116.49","","-0.01%"
"2003-09-10","117.11","116.82","117.25","116.62","","0.25%"
"2003-09-09","116.82","116.79","116.98","116.03","","0.01%"
"2003-09-08","116.81","117.61","117.73","116.35","","0.03%"
"2003-09-05","116.78","116.78","117.18","116.39","","0.01%"
"2003-09-04","116.77","115.88","117.11","115.73","","0.77%"
"2003-09-03","115.88","116.44","116.62","115.80","","-0.47%"
"2003-09-02","116.43","116.62","117.26","115.80","","-0.15%"
"2003-09-01","116.60","116.76","116.81","116.33","","-0.27%"
"2003-08-29","116.91","117.36","117.44","116.12","","-0.32%"
"2003-08-28","117.29","117.42","117.65","117.21","","-0.14%"
"2003-08-27","117.45","117.31","118.05","117.27","","0.07%"
"2003-08-26","117.37","117.32","117.81","117.16","","0.03%"
"2003-08-25","117.34","117.54","117.69","117.10","","-0.13%"
"2003-08-22","117.49","117.78","118.09","117.28","","-0.25%"
"2003-08-21","117.78","118.03","118.25","117.51","","-0.25%"
"2003-08-20","118.08","118.39","118.84","117.79","","-0.26%"
"2003-08-19","118.39","119.47","119.83","118.23","","-0.91%"
"2003-08-18","119.48","119.17","119.82","119.05","","0.25%"
"2003-08-15","119.18","119.07","119.31","118.70","","0.08%"
"2003-08-14","119.08","119.11","119.72","118.88","","-0.07%"
"2003-08-13","119.16","118.68","119.50","118.48","","0.36%"
"2003-08-12","118.73","118.52","118.79","118.34","","0.17%"
"2003-08-11","118.53","119.01","119.17","118.15","","-0.52%"
"2003-08-08","119.15","119.04","119.30","118.80","","0.13%"
"2003-08-07","119.00","120.26","120.28","118.75","","-1.07%"
"2003-08-06","120.29","119.84","120.48","119.69","","0.40%"
"2003-08-05","119.81","120.27","120.67","119.75","","-0.42%"
"2003-08-04","120.32","119.97","120.64","119.67","","0.16%"
"2003-08-01","120.13","120.55","120.73","119.78","","-0.34%"
"2003-07-31","120.54","120.20","120.67","119.70","","0.27%"
"2003-07-30","120.21","119.86","120.67","119.60","","0.23%"
"2003-07-29","119.93","119.41","119.94","119.08","","0.39%"
"2003-07-28","119.47","118.97","119.60","118.86","","0.64%"
"2003-07-25","118.71","118.98","119.34","118.57","","-0.19%"
"2003-07-24","118.94","118.77","119.37","118.53","","0.13%"
"2003-07-23","118.79","118.99","119.16","118.57","","-0.29%"
"2003-07-22","119.13","118.44","119.42","118.41","","0.53%"
"2003-07-21","118.50","118.64","118.83","118.21","","-0.03%"
"2003-07-18","118.53","118.74","119.27","118.23","","-0.22%"
"2003-07-17","118.79","118.09","118.96","117.85","","0.58%"
"2003-07-16","118.10","117.90","118.71","117.80","","0.10%"
"2003-07-15","117.98","117.74","118.06","116.63","","0.21%"
"2003-07-14","117.73","117.79","117.86","117.30","","-0.14%"
"2003-07-11","117.89","117.65","118.04","117.50","","0.20%"
"2003-07-10","117.66","117.78","118.08","117.35","","-0.15%"
"2003-07-09","117.84","118.15","118.50","117.62","","-0.27%"
"2003-07-08","118.16","118.10","118.73","117.60","","-0.07%"
"2003-07-07","118.24","118.05","118.36","117.80","","0.19%"
"2003-07-04","118.01","118.14","118.50","117.97","","-0.13%"
"2003-07-03","118.16","118.14","118.69","117.83","","0.03%"
"2003-07-02","118.12","119.35","119.53","117.89","","-1.08%"
"2003-07-01","119.41","119.69","120.00","119.00","","-0.31%"
"2003-06-30","119.78","119.71","120.25","119.60","","0.13%"
"2003-06-27","119.62","119.42","120.11","119.14","","0.18%"
"2003-06-26","119.40","117.93","119.49","117.91","","1.20%"
"2003-06-25","117.98","117.83","118.19","117.29","","0.09%"
"2003-06-24","117.87","117.82","118.10","117.55","","0.08%"
"2003-06-23","117.78","118.47","118.63","117.45","","-0.45%"
"2003-06-20","118.31","118.40","118.65","117.99","","-0.06%"
"2003-06-19","118.38","117.90","119.12","117.88","","0.45%"
"2003-06-18","117.85","118.14","118.75","117.65","","-0.25%"
"2003-06-17","118.15","117.63","118.44","117.45","","0.42%"
"2003-06-16","117.66","117.32","117.83","117.15","","0.21%"
"2003-06-13","117.41","117.67","117.91","117.14","","-0.24%"
"2003-06-12","117.69","117.75","117.99","117.45","","-0.08%"
"2003-06-11","117.78","117.73","118.17","117.44","","0.03%"
"2003-06-10","117.75","118.17","118.41","117.51","","-0.37%"
"2003-06-09","118.19","118.72","118.81","117.78","","-0.40%"
"2003-06-06","118.66","117.63","118.96","117.58","","0.84%"
"2003-06-05","117.67","118.82","118.95","117.31","","-1.04%"
"2003-06-04","118.91","119.10","119.41","118.32","","-0.29%"
"2003-06-03","119.25","118.61","119.35","118.26","","0.54%"
"2003-06-02","118.61","119.40","119.65","118.37","","-0.57%"
"2003-05-30","119.29","118.02","119.66","118.01","","1.12%"
"2003-05-29","117.97","118.55","119.19","117.91","","-0.51%"
"2003-05-28","118.57","117.26","118.94","116.92","","1.10%"
"2003-05-27","117.28","116.88","117.34","116.15","","0.37%"
"2003-05-26","116.85","116.79","117.41","116.69","","-0.03%"
"2003-05-23","116.88","117.17","117.46","116.72","","-0.25%"
"2003-05-22","117.17","117.65","117.81","116.88","","-0.34%"
"2003-05-21","117.57","116.65","117.60","116.50","","0.81%"
"2003-05-20","116.62","117.14","117.42","116.60","","-0.44%"
"2003-05-19","117.14","115.55","117.51","115.03","","0.90%"
"2003-05-16","116.10","116.53","116.61","115.82","","-0.33%"
"2003-05-15","116.48","116.25","116.58","115.25","","0.15%"
"2003-05-14","116.31","116.75","116.88","115.55","","-0.44%"
"2003-05-13","116.82","116.96","117.53","116.32","","-0.02%"
"2003-05-12","116.84","117.21","117.28","116.28","","-0.47%"
"2003-05-09","117.39","117.08","117.64","117.00","","0.23%"
"2003-05-08","117.12","116.45","117.12","116.05","","0.64%"
"2003-05-07","116.38","117.51","117.84","116.02","","-0.97%"
"2003-05-06","117.52","118.56","118.77","117.40","","-0.90%"
"2003-05-05","118.59","119.02","119.09","118.47","","-0.38%"
"2003-05-02","119.04","118.58","119.38","118.37","","0.38%"
"2003-05-01","118.59","118.89","119.01","118.12","","-0.24%"
"2003-04-30","118.87","119.80","119.98","118.57","","-0.78%"
"2003-04-29","119.81","120.43","120.75","119.60","","-0.54%"
"2003-04-28","120.46","120.22","120.50","119.86","","0.21%"
"2003-04-25","120.21","119.91","121.17","119.67","","0.20%"
"2003-04-24","119.97","120.41","120.68","119.49","","-0.34%"
"2003-04-23","120.38","119.87","120.66","119.76","","0.35%"
"2003-04-22","119.96","120.55","120.77","119.34","","-0.45%"
"2003-04-21","120.50","119.63","120.69","119.52","","0.55%"
"2003-04-18","119.84","119.58","119.84","119.54","","0.15%"
"2003-04-17","119.66","119.53","119.80","118.90","","0.08%"
"2003-04-16","119.56","120.27","120.59","119.22","","-0.60%"
"2003-04-15","120.28","120.32","120.72","119.99","","-0.05%"
"2003-04-14","120.34","120.54","120.84","119.93","","-0.17%"
"2003-04-11","120.54","119.65","120.91","119.48","","0.74%"
"2003-04-10","119.65","120.07","120.31","119.13","","-0.37%"
"2003-04-09","120.09","119.73","120.69","119.62","","0.20%"
"2003-04-08","119.85","119.77","120.18","119.40","","0.11%"
"2003-04-07","119.72","120.36","120.91","119.61","","-0.22%"
"2003-04-04","119.98","119.36","120.21","119.14","","0.45%"
"2003-04-03","119.44","118.95","119.73","118.48","","0.42%"
"2003-04-02","118.94","117.97","119.26","117.61","","0.77%"
"2003-04-01","118.03","117.99","118.50","117.75","","0.06%"
"2003-03-31","117.96","119.84","120.21","117.80","","-1.54%"
"2003-03-28","119.80","119.94","120.44","119.42","","-0.15%"
"2003-03-27","119.98","119.96","120.07","119.56","","-0.04%"
"2003-03-26","120.03","120.15","120.47","119.81","","-0.11%"
"2003-03-25","120.16","120.73","120.87","119.35","","-0.53%"
"2003-03-24","120.80","120.98","121.33","120.32","","-0.54%"
"2003-03-21","121.46","120.24","121.90","120.18","","1.00%"
"2003-03-20","120.26","120.52","120.59","119.71","","-0.18%"
"2003-03-19","120.48","118.81","120.67","118.53","","1.36%"
"2003-03-18","118.86","118.51","119.22","118.45","","0.25%"
"2003-03-17","118.56","118.16","118.72","117.54","","0.26%"
"2003-03-14","118.25","118.65","118.78","118.02","","-0.35%"
"2003-03-13","118.67","117.33","118.75","117.30","","1.17%"
"2003-03-12","117.30","117.08","117.60","117.00","","0.17%"
"2003-03-11","117.10","116.79","117.32","116.63","","0.20%"
"2003-03-10","116.87","117.10","117.16","116.39","","-0.18%"
"2003-03-07","117.08","117.35","117.51","116.34","","-0.27%"
"2003-03-06","117.40","117.31","117.61","117.13","","0.09%"
"2003-03-05","117.29","117.93","117.98","116.96","","-0.48%"
"2003-03-04","117.86","117.55","118.09","117.40","","0.26%"
"2003-03-03","117.56","118.20","118.33","117.07","","-0.48%"
"2003-02-28","118.13","117.64","118.29","117.58","","0.45%"
"2003-02-27","117.60","117.06","117.82","116.80","","0.45%"
"2003-02-26","117.07","117.26","117.65","117.02","","-0.18%"
"2003-02-25","117.28","117.89","118.25","116.97","","-0.51%"
"2003-02-24","117.88","118.97","119.00","117.55","","-0.71%"
"2003-02-21","118.72","118.33","118.91","118.18","","0.32%"
"2003-02-20","118.34","118.72","119.09","118.06","","-0.33%"
"2003-02-19","118.73","119.01","119.24","118.52","","-0.24%"
"2003-02-18","119.02","120.24","120.45","118.65","","-0.95%"
"2003-02-17","120.16","120.40","120.81","119.97","","-0.12%"
"2003-02-14","120.31","120.58","120.86","120.09","","-0.29%"
"2003-02-13","120.66","121.37","121.50","120.20","","-0.48%"
"2003-02-12","121.24","121.01","121.50","120.43","","0.18%"
"2003-02-11","121.02","121.27","121.78","120.92","","-0.19%"
"2003-02-10","121.25","120.33","121.41","120.23","","0.77%"
"2003-02-07","120.32","119.78","120.44","119.57","","0.37%"
"2003-02-06","119.88","120.02","120.29","119.54","","-0.10%"
"2003-02-05","120.00","119.65","120.37","119.04","","0.21%"
"2003-02-04","119.75","120.17","120.59","119.58","","-0.47%"
"2003-02-03","120.31","119.75","120.88","119.66","","0.36%"
"2003-01-31","119.88","119.01","120.09","118.84","","0.72%"
"2003-01-30","119.02","118.40","119.51","118.25","","0.46%"
"2003-01-29","118.47","118.60","118.79","117.82","","-0.18%"
"2003-01-28","118.68","118.47","118.98","118.31","","0.24%"
"2003-01-27","118.40","117.85","119.31","117.52","","0.50%"
"2003-01-24","117.81","118.12","118.21","117.50","","-0.22%"
"2003-01-23","118.07","118.20","118.85","117.63","","-0.23%"
"2003-01-22","118.34","118.08","118.57","117.93","","0.16%"
"2003-01-21","118.15","118.05","119.18","117.96","","0.13%"
"2003-01-20","118.00","117.94","118.36","117.84","","0.21%"
"2003-01-17","117.75","117.80","118.20","117.37","","-0.09%"
"2003-01-16","117.86","118.12","118.36","117.62","","-0.23%"
"2003-01-15","118.13","118.11","118.66","117.74","","0.01%"
"2003-01-14","118.12","118.91","119.19","117.52","","-0.68%"
"2003-01-13","118.93","119.18","119.52","118.70","","-0.29%"
"2003-01-10","119.28","119.27","120.08","119.04","","-0.03%"
"2003-01-09","119.32","119.10","119.64","118.67","","0.22%"
"2003-01-08","119.06","120.46","120.55","118.62","","-1.14%"
"2003-01-07","120.43","119.19","120.64","119.05","","1.05%"
"2003-01-06","119.18","119.80","119.91","118.52","","-0.46%"
"2003-01-03","119.73","120.08","120.30","119.56","","-0.31%"
"2003-01-02","120.10","118.69","120.22","118.58","","1.15%"
"2003-01-01","118.74","118.76","118.83","118.60","","-0.03%"
"2002-12-31","118.77","118.49","118.86","118.34","","0.20%"
"2002-12-30","118.53","119.87","120.03","118.27","","-1.15%"
"2002-12-27","119.91","119.93","120.21","119.81","","-0.04%"
"2002-12-26","119.96","120.30","120.39","119.91","","-0.27%"
"2002-12-25","120.28","120.23","120.50","120.15","","-0.05%"
"2002-12-24","120.34","120.39","120.53","119.95","","-0.08%"
"2002-12-23","120.44","120.29","120.81","119.79","","0.02%"
"2002-12-20","120.41","120.47","121.03","120.30","","-0.07%"
"2002-12-19","120.50","121.09","121.28","120.37","","-0.51%"
"2002-12-18","121.12","121.22","121.72","120.83","","-0.12%"
"2002-12-17","121.27","121.33","121.56","120.18","","-0.07%"
"2002-12-16","121.35","120.60","121.48","120.36","","0.73%"
"2002-12-13","120.47","122.72","122.88","120.29","","-1.83%"
"2002-12-12","122.72","123.63","123.91","122.43","","-0.74%"
"2002-12-11","123.64","123.77","124.08","123.09","","-0.09%"
"2002-12-10","123.75","123.37","123.84","123.04","","0.32%"
"2002-12-09","123.36","123.41","123.57","122.38","","-0.13%"
"2002-12-06","123.52","124.82","125.53","122.15","","-1.06%"
"2002-12-05","124.84","124.62","125.73","124.38","","0.20%"
"2002-12-04","124.59","124.55","125.03","124.13","","0.02%"
"2002-12-03","124.56","124.50","124.84","124.16","","0.01%"
"2002-12-02","124.55","122.58","125.05","122.50","","1.63%"
"2002-11-29","122.55","122.22","122.80","122.12","","0.27%"
"2002-11-28","122.22","122.28","122.45","121.93","","-0.09%"
"2002-11-27","122.33","121.56","122.45","121.30","","0.59%"
"2002-11-26","121.61","122.10","122.22","121.50","","-0.43%"
"2002-11-25","122.13","122.97","123.21","121.71","","-0.58%"
"2002-11-22","122.84","122.62","123.01","122.42","","0.15%"
"2002-11-21","122.65","122.58","122.98","121.87","","-0.02%"
"2002-11-20","122.67","122.25","122.72","122.12","","0.39%"
"2002-11-19","122.19","121.03","122.52","120.79","","0.97%"
"2002-11-18","121.02","120.44","121.33","120.25","","0.43%"
"2002-11-15","120.50","120.46","120.92","120.22","","0.02%"
"2002-11-14","120.48","120.08","120.71","119.62","","0.30%"
"2002-11-13","120.12","119.65","120.35","119.50","","0.35%"
"2002-11-12","119.70","119.62","119.90","119.26","","0.08%"
"2002-11-11","119.61","119.78","120.08","119.07","","-0.14%"
"2002-11-08","119.78","121.16","121.38","119.52","","-1.13%"
"2002-11-07","121.15","121.77","121.98","121.09","","-0.60%"
"2002-11-06","121.88","121.83","122.67","121.62","","0.02%"
"2002-11-05","121.86","122.19","122.31","121.35","","-0.29%"
"2002-11-04","122.22","122.13","122.59","122.10","","0.05%"
"2002-11-01","122.16","122.47","122.88","121.59","","-0.28%"
"2002-10-31","122.50","122.93","123.26","122.28","","-0.36%"
"2002-10-30","122.94","123.15","123.28","122.49","","-0.16%"
"2002-10-29","123.14","123.57","123.77","122.30","","-0.36%"
"2002-10-28","123.59","124.20","125.03","123.40","","-0.62%"
"2002-10-25","124.36","124.45","124.67","123.60","","-0.05%"
"2002-10-24","124.42","124.63","124.89","123.86","","-0.13%"
"2002-10-23","124.58","125.15","125.29","123.79","","-0.46%"
"2002-10-22","125.15","124.89","125.49","124.74","","0.19%"
"2002-10-21","124.91","125.42","125.66","124.41","","-0.48%"
"2002-10-18","125.51","124.98","125.61","124.94","","0.34%"
"2002-10-17","125.09","124.53","125.17","124.00","","0.47%"
"2002-10-16","124.50","124.72","125.07","123.87","","-0.14%"
"2002-10-15","124.67","124.33","125.02","124.16","","0.28%"
"2002-10-14","124.32","124.03","124.37","123.77","","0.20%"
"2002-10-11","124.07","123.64","124.54","123.35","","0.36%"
"2002-10-10","123.62","123.32","123.77","122.98","","0.24%"
"2002-10-09","123.33","124.25","124.42","123.14","","-0.83%"
"2002-10-08","124.36","124.26","124.64","123.90","","0.02%"
"2002-10-07","124.33","123.18","124.47","123.01","","0.88%"
"2002-10-04","123.25","122.59","123.34","122.30","","0.47%"
"2002-10-03","122.67","122.85","123.11","122.28","","-0.15%"
"2002-10-02","122.86","122.63","123.36","122.47","","0.24%"
"2002-10-01","122.57","121.62","122.81","121.60","","0.68%"
"2002-09-30","121.74","122.58","122.85","121.05","","-0.62%"
"2002-09-27","122.50","122.06","123.23","122.00","","0.38%"
"2002-09-26","122.04","122.81","123.10","121.78","","-0.67%"
"2002-09-25","122.86","123.21","123.42","121.99","","-0.37%"
"2002-09-24","123.32","123.83","124.06","122.91","","-0.44%"
"2002-09-23","123.87","123.54","124.26","122.81","","0.41%"
"2002-09-20","123.37","121.39","123.75","121.24","","1.60%"
"2002-09-19","121.43","121.39","121.96","120.86","","0.00%"
"2002-09-18","121.43","122.06","123.10","121.31","","-0.45%"
"2002-09-17","121.98","122.30","123.53","121.89","","-0.27%"
"2002-09-16","122.31","121.73","122.50","121.66","","0.53%"
"2002-09-13","121.66","120.00","122.33","119.40","","1.36%"
"2002-09-12","120.03","120.22","120.71","119.73","","-0.25%"
"2002-09-11","120.33","119.80","120.72","119.57","","0.36%"
"2002-09-10","119.90","118.87","120.13","118.32","","0.83%"
"2002-09-09","118.91","118.52","119.32","118.13","","0.32%"
"2002-09-06","118.53","118.30","118.91","117.90","","0.15%"
"2002-09-05","118.35","117.96","118.58","117.20","","0.31%"
"2002-09-04","117.98","117.06","118.39","116.95","","0.76%"
"2002-09-03","117.09","118.09","118.18","116.80","","-0.92%"
"2002-09-02","118.18","118.46","118.84","117.89","","-0.24%"
"2002-08-30","118.47","118.25","118.78","117.70","","0.21%"
"2002-08-29","118.22","118.94","119.09","117.37","","-0.55%"
"2002-08-28","118.87","118.27","118.88","117.85","","0.56%"
"2002-08-27","118.21","119.72","119.92","117.94","","-1.30%"
"2002-08-26","119.77","119.58","119.92","119.30","","0.11%"
"2002-08-23","119.64","119.76","120.33","119.44","","-0.21%"
"2002-08-22","119.89","118.47","120.01","118.43","","1.16%"
"2002-08-21","118.51","118.80","118.83","117.70","","-0.33%"
"2002-08-20","118.90","118.60","119.31","118.41","","0.21%"
"2002-08-19","118.65","117.55","118.76","117.40","","0.88%"
"2002-08-16","117.61","117.38","117.93","117.08","","0.20%"
"2002-08-15","117.38","117.46","117.90","116.85","","0.00%"
"2002-08-14","117.38","118.14","118.39","116.26","","-0.86%"
"2002-08-13","118.40","118.98","119.30","118.28","","-0.46%"
"2002-08-12","118.95","120.13","120.18","118.74","","-1.00%"
"2002-08-09","120.15","121.04","121.38","119.96","","-0.73%"
"2002-08-08","121.03","120.23","121.19","119.88","","0.70%"
"2002-08-07","120.19","120.79","121.12","119.95","","-0.50%"
"2002-08-06","120.80","119.65","121.24","119.42","","0.90%"
"2002-08-05","119.72","118.84","119.83","118.60","","0.77%"
"2002-08-02","118.81","119.18","119.38","118.72","","-0.42%"
"2002-08-01","119.31","119.81","120.35","118.93","","-0.48%"
"2002-07-31","119.88","120.25","120.44","119.35","","-0.29%"
"2002-07-30","120.23","119.62","120.33","119.16","","0.49%"
"2002-07-29","119.64","118.92","120.02","118.45","","0.71%"
"2002-07-26","118.80","116.54","119.08","116.37","","2.04%"
"2002-07-25","116.42","116.65","117.08","116.15","","-0.24%"
"2002-07-24","116.70","117.54","117.63","115.84","","-0.70%"
"2002-07-23","117.52","117.50","117.92","116.25","","1.09%"
"2002-07-22","116.25","115.86","116.67","115.70","","0.31%"
"2002-07-19","115.89","116.37","116.67","115.49","","-0.55%"
"2002-07-18","116.53","116.33","117.35","116.15","","0.19%"
"2002-07-17","116.31","115.80","116.75","115.53","","0.41%"
"2002-07-16","115.84","116.22","116.52","115.34","","-0.45%"
"2002-07-15","116.36","117.07","117.08","115.61","","-0.44%"
"2002-07-12","116.88","117.15","117.26","116.43","","-0.13%"
"2002-07-11","117.03","117.63","117.96","116.41","","-0.53%"
"2002-07-10","117.65","118.12","118.35","117.30","","-0.39%"
"2002-07-09","118.11","118.44","119.00","117.70","","-0.22%"
"2002-07-08","118.37","120.00","120.18","118.26","","-1.66%"
"2002-07-05","120.37","120.03","120.70","119.80","","0.26%"
"2002-07-04","120.06","119.80","120.47","119.79","","0.28%"
"2002-07-03","119.73","119.87","120.63","119.58","","-0.09%"
"2002-07-02","119.84","119.80","120.83","119.61","","0.14%"
"2002-07-01","119.67","119.68","120.22","119.16","","0.07%"
"2002-06-28","119.59","119.67","120.39","118.30","","-0.08%"
"2002-06-27","119.69","120.07","120.31","119.11","","-0.33%"
"2002-06-26","120.09","121.32","121.78","118.90","","-1.02%"
"2002-06-25","121.33","121.60","122.00","121.25","","-0.32%"
"2002-06-24","121.72","121.39","122.78","120.94","","0.50%"
"2002-06-21","121.12","123.46","123.98","120.77","","-1.91%"
"2002-06-20","123.48","123.80","124.25","123.20","","-0.29%"
"2002-06-19","123.84","124.25","124.39","123.60","","-0.39%"
"2002-06-18","124.33","124.27","124.86","124.20","","0.02%"
"2002-06-17","124.31","124.20","124.55","123.99","","0.16%"
"2002-06-14","124.11","124.93","125.13","123.92","","-0.62%"
"2002-06-13","124.88","125.70","125.93","124.76","","-0.68%"
"2002-06-12","125.73","125.29","125.90","125.15","","0.35%"
"2002-06-11","125.29","124.70","125.83","124.37","","0.41%"
"2002-06-10","124.78","124.43","124.96","124.29","","0.34%"
"2002-06-07","124.36","124.06","124.68","124.01","","0.22%"
"2002-06-06","124.09","123.92","125.08","123.85","","-0.28%"
"2002-06-05","124.44","124.11","124.75","123.81","","0.23%"
"2002-06-04","124.15","123.59","124.40","123.24","","0.45%"
"2002-06-03","123.59","124.25","124.51","123.54","","-0.44%"
"2002-05-31","124.13","123.31","124.63","122.92","","0.69%"
"2002-05-30","123.28","124.25","124.40","122.77","","-0.91%"
"2002-05-29","124.41","124.54","124.71","124.10","","-0.13%"
"2002-05-28","124.57","124.84","124.94","124.29","","-0.14%"
"2002-05-27","124.75","124.75","125.09","124.65","","0.00%"
"2002-05-24","124.75","125.06","125.31","124.56","","-0.26%"
"2002-05-23","125.07","124.22","125.36","123.82","","0.75%"
"2002-05-22","124.14","124.13","125.12","123.46","","-0.01%"
"2002-05-21","124.15","125.30","126.11","123.62","","-0.99%"
"2002-05-20","125.39","125.96","126.24","125.16","","-0.47%"
"2002-05-17","125.98","128.04","128.15","125.51","","-1.68%"
